"","Primary_Key","temp","weather_type","Direction","avg_travel_time","avg_speed","no_of_streetcars","avg_delay","no_of_delays","weekday","time_of_day","pilot_nonpilot","weekday_c","time_of_day_c","weather_type_c","pilot_nonpilot_bi"
"4154","2017-04-17 05:00",8.9,"Sunny/Overcast","WEST",10.33,14.355,2,NA,NA,"Monday","EARLY(3AM - 6AM)","Non Pilot",2,2,13,1
"4155","2017-04-17 06:00",7.3,"Sunny/Overcast","EAST ",12.74,12.2322222222222,9,NA,NA,"Monday","EARLY(3AM - 6AM)","Non Pilot",2,2,13,1
"4156","2017-04-17 06:00",7.3,"Sunny/Overcast","WEST",11.3564285714286,13.4364285714286,14,NA,NA,"Monday","EARLY(3AM - 6AM)","Non Pilot",2,2,13,1
"4157","2017-04-17 07:00",7.1,"Sunny/Overcast","EAST ",13.8571428571429,11.4733333333333,21,NA,NA,"Monday","AM (7am-10am)","Non Pilot",2,1,13,1
"4158","2017-04-17 07:00",7.1,"Sunny/Overcast","WEST",12.0558333333333,12.7554166666667,24,NA,NA,"Monday","AM (7am-10am)","Non Pilot",2,1,13,1
"4159","2017-04-17 08:00",7.1,"Sunny/Overcast","EAST ",14.7810344827586,10.7196551724138,29,NA,NA,"Monday","AM (7am-10am)","Non Pilot",2,1,13,1
"4160","2017-04-17 08:00",7.1,"Sunny/Overcast","WEST",13.0985185185185,11.8355555555556,27,NA,NA,"Monday","AM (7am-10am)","Non Pilot",2,1,13,1
"4161","2017-04-17 09:00",8.7,"Sunny/Overcast","EAST ",14.9766666666667,10.7303703703704,27,NA,NA,"Monday","AM (7am-10am)","Non Pilot",2,1,13,1
"4162","2017-04-17 09:00",8.7,"Sunny/Overcast","WEST",13.6769696969697,11.4757575757576,33,NA,NA,"Monday","AM (7am-10am)","Non Pilot",2,1,13,1
"4163","2017-04-17 10:00",9.7,"Sunny/Overcast","EAST ",13.7864,11.6172,25,NA,NA,"Monday","AM (7am-10am)","Non Pilot",2,1,13,1
"4164","2017-04-17 10:00",9.7,"Sunny/Overcast","WEST",14.0604545454545,11.2159090909091,22,NA,NA,"Monday","AM (7am-10am)","Non Pilot",2,1,13,1
"4165","2017-04-17 11:00",10.7,"Sunny/Overcast","EAST ",13.375,11.7825,16,NA,NA,"Monday","MID (11am-3pm)","Non Pilot",2,5,13,1
"4166","2017-04-17 11:00",10.7,"Sunny/Overcast","WEST",13.9665,10.9635,20,NA,NA,"Monday","MID (11am-3pm)","Non Pilot",2,5,13,1
"4167","2017-04-17 12:00",10.7,"Sunny/Overcast","EAST ",14.2038888888889,11.0638888888889,18,NA,NA,"Monday","MID (11am-3pm)","Non Pilot",2,5,13,1
"4168","2017-04-17 12:00",10.7,"Sunny/Overcast","WEST",13.7227777777778,11.2011111111111,18,NA,NA,"Monday","MID (11am-3pm)","Non Pilot",2,5,13,1
"4169","2017-04-17 13:00",12.2,"Sunny/Overcast","EAST ",14.47875,10.89125,16,NA,NA,"Monday","MID (11am-3pm)","Non Pilot",2,5,13,1
"4170","2017-04-17 13:00",12.2,"Sunny/Overcast","WEST",14.2033333333333,11.0666666666667,18,NA,NA,"Monday","MID (11am-3pm)","Non Pilot",2,5,13,1
"4171","2017-04-17 14:00",9.5,"Sunny/Overcast","EAST ",14.0361111111111,11.2433333333333,18,NA,NA,"Monday","MID (11am-3pm)","Non Pilot",2,5,13,1
"4172","2017-04-17 14:00",9.5,"Sunny/Overcast","WEST",13.6875,11.355,16,NA,NA,"Monday","MID (11am-3pm)","Non Pilot",2,5,13,1
"4173","2017-04-17 15:00",9.2,"Sunny/Overcast","EAST ",14.0352631578947,11.1131578947368,19,NA,NA,"Monday","MID (11am-3pm)","Non Pilot",2,5,13,1
"4174","2017-04-17 15:00",9.2,"Sunny/Overcast","WEST",14.5655,10.626,20,NA,NA,"Monday","MID (11am-3pm)","Non Pilot",2,5,13,1
"4175","2017-04-17 16:00",9.9,"Sunny/Overcast","EAST ",14.0578260869565,11.1604347826087,23,NA,NA,"Monday","PM (4pm-7pm)","Non Pilot",2,6,13,1
"4176","2017-04-17 16:00",9.9,"Sunny/Overcast","WEST",14.2675,10.946,20,NA,NA,"Monday","PM (4pm-7pm)","Non Pilot",2,6,13,1
"4177","2017-04-17 17:00",9.8,"Sunny/Overcast","EAST ",14.8252380952381,10.5352380952381,21,NA,NA,"Monday","PM (4pm-7pm)","Non Pilot",2,6,13,1
"4178","2017-04-17 17:00",9.8,"Sunny/Overcast","WEST",15.1665384615385,10.4061538461538,26,NA,NA,"Monday","PM (4pm-7pm)","Non Pilot",2,6,13,1
"4179","2017-04-17 18:00",9.5,"Sunny/Overcast","EAST ",14.506,10.6404,25,NA,NA,"Monday","PM (4pm-7pm)","Non Pilot",2,6,13,1
"4180","2017-04-17 18:00",9.5,"Sunny/Overcast","WEST",15.7391304347826,9.75869565217391,23,NA,NA,"Monday","PM (4pm-7pm)","Non Pilot",2,6,13,1
"4181","2017-04-17 19:00",7.4,"Sunny/Overcast","EAST ",13.8261904761905,11.9785714285714,21,NA,NA,"Monday","EVENING (8pm-10pm)","Non Pilot",2,3,13,1
"4182","2017-04-17 19:00",7.4,"Sunny/Overcast","WEST",13.754347826087,11.3191304347826,23,NA,NA,"Monday","EVENING (8pm-10pm)","Non Pilot",2,3,13,1
"4183","2017-04-17 20:00",5,"Sunny/Overcast","EAST ",12.7894736842105,12.1947368421053,19,NA,NA,"Monday","EVENING (8pm-10pm)","Non Pilot",2,3,13,1
"4184","2017-04-17 20:00",5,"Sunny/Overcast","WEST",12.9833333333333,11.9304761904762,21,NA,NA,"Monday","EVENING (8pm-10pm)","Non Pilot",2,3,13,1
"4185","2017-04-17 21:00",4.2,"Sunny/Overcast","EAST ",13.7841176470588,11.4494117647059,17,NA,NA,"Monday","EVENING (8pm-10pm)","Non Pilot",2,3,13,1
"4186","2017-04-17 21:00",4.2,"Sunny/Overcast","WEST",13.0485714285714,11.7935714285714,14,NA,NA,"Monday","EVENING (8pm-10pm)","Non Pilot",2,3,13,1
"4187","2017-04-17 22:00",3.6,"Sunny/Overcast","WEST",11.8233333333333,13.46,15,NA,NA,"Monday","EVENING (8pm-10pm)","Non Pilot",2,3,13,1
"4188","2017-04-17 22:00",3.6,"Sunny/Overcast","EAST ",12.356,13.002,15,NA,NA,"Monday","EVENING (8pm-10pm)","Non Pilot",2,3,13,1
"4189","2017-04-17 23:00",3.2,"Sunny/Overcast","EAST ",11.9708333333333,13.165,12,NA,NA,"Monday","LATE (11pm-2am)","Non Pilot",2,4,13,1
"4190","2017-04-17 23:00",3.2,"Sunny/Overcast","WEST",16.467,10.958,10,NA,NA,"Monday","LATE (11pm-2am)","Non Pilot",2,4,13,1
"4191","2017-04-18 00:00",3.3,"Sunny/Overcast","EAST ",10.94,14.5827272727273,11,NA,NA,"Tuesday","LATE (11pm-2am)","Non Pilot",4,4,13,1
"4192","2017-04-18 00:00",3.3,"Sunny/Overcast","WEST",11.9733333333333,13.4408333333333,12,NA,NA,"Tuesday","LATE (11pm-2am)","Non Pilot",4,4,13,1
"4193","2017-04-18 01:00",3,"Sunny/Overcast","EAST ",10.7,14.976,10,NA,NA,"Tuesday","LATE (11pm-2am)","Non Pilot",4,4,13,1
"4194","2017-04-18 01:00",3,"Sunny/Overcast","WEST",9.835,15.99375,8,NA,NA,"Tuesday","LATE (11pm-2am)","Non Pilot",4,4,13,1
"4195","2017-04-18 02:00",3.3,"Sunny/Overcast","EAST ",9.335,17.225,4,NA,NA,"Tuesday","LATE (11pm-2am)","Non Pilot",4,4,13,1
"4196","2017-04-18 02:00",3.3,"Sunny/Overcast","WEST",9.33666666666667,16.6966666666667,3,NA,NA,"Tuesday","LATE (11pm-2am)","Non Pilot",4,4,13,1
"4197","2017-04-18 03:00",2.9,"Sunny/Overcast","EAST ",9.835,15.745,2,NA,NA,"Tuesday","EARLY(3AM - 6AM)","Non Pilot",4,2,13,1
"4198","2017-04-18 03:00",2.9,"Sunny/Overcast","WEST",11.67,13.615,2,NA,NA,"Tuesday","EARLY(3AM - 6AM)","Non Pilot",4,2,13,1
"4199","2017-04-18 04:00",2.9,"Sunny/Overcast",NA,NA,NA,NA,NA,NA,"Tuesday","EARLY(3AM - 6AM)","Non Pilot",4,2,13,1
"4200","2017-04-18 05:00",2.1,"Sunny/Overcast","EAST ",12.5,12.165,2,NA,NA,"Tuesday","EARLY(3AM - 6AM)","Non Pilot",4,2,13,1
"4201","2017-04-18 05:00",2.1,"Sunny/Overcast","WEST",11,13.83,1,NA,NA,"Tuesday","EARLY(3AM - 6AM)","Non Pilot",4,2,13,1
"4202","2017-04-18 06:00",2.3,"Sunny/Overcast","EAST ",12.8888888888889,12.2311111111111,9,NA,NA,"Tuesday","EARLY(3AM - 6AM)","Non Pilot",4,2,13,1
"4203","2017-04-18 06:00",2.3,"Sunny/Overcast","WEST",11.7553333333333,13.064,15,NA,NA,"Tuesday","EARLY(3AM - 6AM)","Non Pilot",4,2,13,1
"4204","2017-04-18 07:00",3,"Sunny/Overcast","EAST ",13.3490476190476,11.697619047619,21,NA,NA,"Tuesday","AM (7am-10am)","Non Pilot",4,1,13,1
"4205","2017-04-18 07:00",3,"Sunny/Overcast","WEST",12.1237037037037,12.9518518518519,27,NA,NA,"Tuesday","AM (7am-10am)","Non Pilot",4,1,13,1
"4206","2017-04-18 08:00",3.5,"Sunny/Overcast","EAST ",15.7311538461538,10.5719230769231,26,NA,NA,"Tuesday","AM (7am-10am)","Non Pilot",4,1,13,1
"4207","2017-04-18 08:00",3.5,"Sunny/Overcast","WEST",14.7032142857143,10.6032142857143,28,NA,NA,"Tuesday","AM (7am-10am)","Non Pilot",4,1,13,1
"4208","2017-04-18 09:00",4,"Sunny/Overcast","EAST ",15.9035483870968,10.4316129032258,31,1,1,"Tuesday","AM (7am-10am)","Non Pilot",4,1,13,1
"4209","2017-04-18 09:00",4,"Sunny/Overcast","WEST",14.92,10.628275862069,29,1,1,"Tuesday","AM (7am-10am)","Non Pilot",4,1,13,1
"4210","2017-04-18 10:00",4.5,"Sunny/Overcast","EAST ",14.6335,10.869,20,NA,NA,"Tuesday","AM (7am-10am)","Non Pilot",4,1,13,1
"4211","2017-04-18 10:00",4.5,"Sunny/Overcast","WEST",15.1907142857143,10.34,28,NA,NA,"Tuesday","AM (7am-10am)","Non Pilot",4,1,13,1
"4212","2017-04-18 11:00",4.9,"Sunny/Overcast","EAST ",14.967,10.843,20,NA,NA,"Tuesday","MID (11am-3pm)","Non Pilot",4,5,13,1
"4213","2017-04-18 11:00",4.9,"Sunny/Overcast","WEST",14.6875,10.365625,16,NA,NA,"Tuesday","MID (11am-3pm)","Non Pilot",4,5,13,1
"4214","2017-04-18 12:00",4.6,"Sunny/Overcast","EAST ",16.1226315789474,9.95842105263158,19,NA,NA,"Tuesday","MID (11am-3pm)","Non Pilot",4,5,13,1
"4215","2017-04-18 12:00",4.6,"Sunny/Overcast","WEST",15.5228571428571,10.2719047619048,21,NA,NA,"Tuesday","MID (11am-3pm)","Non Pilot",4,5,13,1
"4216","2017-04-18 13:00",5.4,"Sunny/Overcast","EAST ",15.9605882352941,10.1658823529412,17,NA,NA,"Tuesday","MID (11am-3pm)","Non Pilot",4,5,13,1
"4217","2017-04-18 13:00",5.4,"Sunny/Overcast","WEST",14.4311764705882,10.8817647058824,17,NA,NA,"Tuesday","MID (11am-3pm)","Non Pilot",4,5,13,1
"4218","2017-04-18 14:00",6.4,"Sunny/Overcast","EAST ",16.5183333333333,9.67055555555556,18,NA,NA,"Tuesday","MID (11am-3pm)","Non Pilot",4,5,13,1
"4219","2017-04-18 14:00",6.4,"Sunny/Overcast","WEST",14.684,10.5755,20,NA,NA,"Tuesday","MID (11am-3pm)","Non Pilot",4,5,13,1
"4220","2017-04-18 15:00",6.2,"Sunny/Overcast","EAST ",15.2385714285714,10.572380952381,21,NA,NA,"Tuesday","MID (11am-3pm)","Non Pilot",4,5,13,1
"4221","2017-04-18 15:00",6.2,"Sunny/Overcast","WEST",14.4375,10.608125,16,NA,NA,"Tuesday","MID (11am-3pm)","Non Pilot",4,5,13,1
"4222","2017-04-18 16:00",6,"Sunny/Overcast","EAST ",15.6054545454545,10.3690909090909,22,NA,NA,"Tuesday","PM (4pm-7pm)","Non Pilot",4,6,13,1
"4223","2017-04-18 16:00",6,"Sunny/Overcast","WEST",14.9866666666667,10.2416666666667,24,NA,NA,"Tuesday","PM (4pm-7pm)","Non Pilot",4,6,13,1
"4224","2017-04-18 17:00",5.2,"Sunny/Overcast","EAST ",18.0738888888889,9.04944444444445,18,NA,NA,"Tuesday","PM (4pm-7pm)","Non Pilot",4,6,13,1
"4225","2017-04-18 17:00",5.2,"Sunny/Overcast","WEST",17.23625,9.47291666666667,24,NA,NA,"Tuesday","PM (4pm-7pm)","Non Pilot",4,6,13,1
"4226","2017-04-18 18:00",4.7,"Sunny/Overcast","EAST ",18.23625,8.75625,24,NA,NA,"Tuesday","PM (4pm-7pm)","Non Pilot",4,6,13,1
"4227","2017-04-18 18:00",4.7,"Sunny/Overcast","WEST",17.0295454545455,9.02818181818182,22,NA,NA,"Tuesday","PM (4pm-7pm)","Non Pilot",4,6,13,1
"4228","2017-04-18 19:00",4.4,"Sunny/Overcast","EAST ",15.4238461538462,10.3365384615385,26,NA,NA,"Tuesday","EVENING (8pm-10pm)","Non Pilot",4,3,13,1
"4229","2017-04-18 19:00",4.4,"Sunny/Overcast","WEST",17.4230769230769,9.34730769230769,26,NA,NA,"Tuesday","EVENING (8pm-10pm)","Non Pilot",4,3,13,1
"4230","2017-04-18 20:00",4.7,"Sunny/Overcast","EAST ",13.6175,11.9385,20,NA,NA,"Tuesday","EVENING (8pm-10pm)","Non Pilot",4,3,13,1
"4231","2017-04-18 20:00",4.7,"Sunny/Overcast","WEST",13.7,11.4295,20,NA,NA,"Tuesday","EVENING (8pm-10pm)","Non Pilot",4,3,13,1
"4232","2017-04-18 21:00",4.7,"Sunny/Overcast","EAST ",12.98,12.0194117647059,17,NA,NA,"Tuesday","EVENING (8pm-10pm)","Non Pilot",4,3,13,1
"4233","2017-04-18 21:00",4.7,"Sunny/Overcast","WEST",14.666,10.612,15,NA,NA,"Tuesday","EVENING (8pm-10pm)","Non Pilot",4,3,13,1
"4234","2017-04-18 22:00",4.9,"Sunny/Overcast","EAST ",13.6893333333333,11.9793333333333,15,NA,NA,"Tuesday","EVENING (8pm-10pm)","Non Pilot",4,3,13,1
"4235","2017-04-18 22:00",4.9,"Sunny/Overcast","WEST",14.91625,10.559375,16,NA,NA,"Tuesday","EVENING (8pm-10pm)","Non Pilot",4,3,13,1
"4236","2017-04-18 23:00",5.1,"Sunny/Overcast","EAST ",12.467,13.27,10,NA,NA,"Tuesday","LATE (11pm-2am)","Non Pilot",4,4,13,1
"4237","2017-04-18 23:00",5.1,"Sunny/Overcast","WEST",12.5623076923077,12.7261538461538,13,NA,NA,"Tuesday","LATE (11pm-2am)","Non Pilot",4,4,13,1
"4238","2017-04-19 00:00",6.4,"Sunny/Overcast","EAST ",11.566,13.808,10,NA,NA,"Wednesday","LATE (11pm-2am)","Non Pilot",5,4,13,1
"4239","2017-04-19 00:00",6.4,"Sunny/Overcast","WEST",11.7508333333333,13.565,12,NA,NA,"Wednesday","LATE (11pm-2am)","Non Pilot",5,4,13,1
"4240","2017-04-19 01:00",6.3,"Sunny/Overcast","EAST ",11.2736363636364,13.9690909090909,11,NA,NA,"Wednesday","LATE (11pm-2am)","Non Pilot",5,4,13,1
"4241","2017-04-19 01:00",6.3,"Sunny/Overcast","WEST",10.33375,15.31875,8,NA,NA,"Wednesday","LATE (11pm-2am)","Non Pilot",5,4,13,1
"4242","2017-04-19 02:00",6.4,"Sunny/Overcast","WEST",11.6666666666667,13.8966666666667,3,5,1,"Wednesday","LATE (11pm-2am)","Non Pilot",5,4,13,1
"4243","2017-04-19 02:00",6.4,"Sunny/Overcast","EAST ",11.335,13.375,4,5,1,"Wednesday","LATE (11pm-2am)","Non Pilot",5,4,13,1
"4244","2017-04-19 03:00",6.4,"Rain","EAST ",10.83,14.415,2,NA,NA,"Wednesday","EARLY(3AM - 6AM)","Non Pilot",5,2,9,1
"4245","2017-04-19 03:00",6.4,"Rain","WEST",9.67,16.16,2,NA,NA,"Wednesday","EARLY(3AM - 6AM)","Non Pilot",5,2,9,1
"4246","2017-04-19 04:00",6.2,"Sunny/Overcast",NA,NA,NA,NA,NA,NA,"Wednesday","EARLY(3AM - 6AM)","Non Pilot",5,2,13,1
"4247","2017-04-19 05:00",6,"Sunny/Overcast","EAST ",13.67,10.97,1,NA,NA,"Wednesday","EARLY(3AM - 6AM)","Non Pilot",5,2,13,1
"4248","2017-04-19 05:00",6,"Sunny/Overcast","WEST",12,12.3,1,NA,NA,"Wednesday","EARLY(3AM - 6AM)","Non Pilot",5,2,13,1
"4249","2017-04-19 06:00",6.4,"Sunny/Overcast","EAST ",12.9622222222222,12.12,9,NA,NA,"Wednesday","EARLY(3AM - 6AM)","Non Pilot",5,2,13,1
"4250","2017-04-19 06:00",6.4,"Sunny/Overcast","WEST",11.556,13.6053333333333,15,NA,NA,"Wednesday","EARLY(3AM - 6AM)","Non Pilot",5,2,13,1
